date,open,high,low,close,volume
2025-04-16,5416.5,5450.5,5299.0,5354.25,1208416.0
2025-04-17,5371.25,5408.5,5334.0,5361.5,1030905.0
2025-04-21,5305.25,5310.75,5174.25,5232.25,994744.0
2025-04-22,5293.5,5388.0,5284.0,5363.5,1301050.0
2025-04-23,5500.0,5550.0,5433.0,5451.25,1445603.0
2025-04-24,5461.25,5592.25,5448.0,5561.75,1111018.0
2025-04-25,5561.0,5613.25,5530.5,5600.5,1027888.0
2025-04-28,5607.75,5629.75,5542.25,5603.75,978820.0
2025-04-29,5581.75,5648.5,5578.25,5634.75,984695.0
2025-04-30,5567.0,5677.75,5505.5,5638.25,1509387.0
2025-05-01,5696.75,5734.5,5653.0,5674.75,1110529.0
2025-05-02,5738.75,5777.25,5714.75,5761.25,1057276.0
2025-05-05,5716.0,5758.5,5707.0,5723.75,807865.0
2025-05-06,5668.0,5723.75,5656.25,5677.25,1077220.0
2025-05-07,5689.75,5727.0,5647.25,5703.75,1140395.0
2025-05-08,5740.75,5793.5,5704.75,5736.5,1129065.0
2025-05-09,5752.0,5762.25,5714.25,5730.0,818434.0
2025-05-12,5903.75,5930.0,5859.0,5918.75,1259819.0
2025-05-13,5923.5,5981.25,5917.25,5958.5,1068914.0
2025-05-14,5967.5,5979.25,5944.0,5962.5,969022.0
