date,open,high,low,close,volume
2024-09-12,142.83,142.92,142.49,142.56,1350.0
2024-09-13,142.58,142.89,142.5,142.83,1671.0
2024-09-14,142.83,142.84,142.65,142.7,129.0
2024-09-16,142.67,142.81,142.67,142.75,42.0
2024-09-17,142.82,143.05,142.72,143.05,1144.0
2024-09-18,143.07,143.07,142.83,142.93,1449.0
2024-09-19,142.93,142.96,142.63,142.86,1067.0
2024-09-20,142.85,142.93,142.55,142.91,985.0
2024-09-21,142.94,142.95,142.74,142.89,239.0
2024-09-23,142.84,142.99,142.84,142.97,458.0
2024-09-24,142.91,143.21,142.86,143.12,1502.0
2024-09-25,143.13,143.31,143.05,143.12,1399.0
2024-09-26,143.12,143.13,142.92,143.09,666.0
2024-09-27,143.11,143.45,142.51,142.7,3734.0
2024-09-28,142.61,142.79,142.61,142.74,165.0
2024-09-30,142.82,142.82,142.59,142.71,833.0
2024-10-01,142.72,142.98,142.59,142.98,928.0
2024-10-02,142.97,143.2,142.92,143.04,1608.0
2024-10-03,143.08,143.24,142.93,142.95,1568.0
2024-10-04,142.95,142.98,142.73,142.73,816.0
2024-10-05,142.76,142.76,142.39,142.44,161.0
2024-10-07,142.41,142.45,142.19,142.27,1677.0
2024-10-08,142.24,142.42,142.22,142.35,1045.0
2024-10-09,142.31,142.36,142.21,142.28,980.0
2024-10-10,142.31,142.31,141.91,141.94,900.0
2024-10-11,141.96,142.22,141.96,142.05,1652.0
2024-10-12,142.04,142.12,141.96,142.04,340.0
2024-10-14,141.99,142.05,141.98,142.05,29.0
2024-10-15,142.05,142.05,141.87,141.96,1692.0
2024-10-16,141.95,142.22,141.94,142.2,1124.0
2024-10-17,142.19,142.23,141.95,141.97,1142.0
2024-10-18,141.98,142.01,141.76,141.9,1183.0
2024-10-19,141.93,142.07,141.91,142.01,237.0
2024-10-21,142.01,142.1,141.97,142.01,450.0
2024-10-22,142.03,142.03,141.7,141.85,1189.0
2024-10-23,141.85,141.95,141.75,141.82,1051.0
2024-10-24,141.83,142.14,141.76,142.14,1513.0
2024-10-25,142.17,142.21,141.99,142.16,820.0
2024-10-26,142.18,142.35,142.15,142.19,473.0
2024-10-28,142.36,142.41,141.87,141.94,1127.0
2024-10-29,141.95,142.05,141.84,141.84,1015.0
2024-10-30,141.88,142.2,141.76,142.19,1133.0
2024-10-31,142.21,142.34,142.01,142.11,2099.0
2024-11-01,142.1,142.27,141.97,142.26,958.0
2024-11-02,142.24,142.43,142.13,142.14,351.0
2024-11-04,142.15,142.27,142.15,142.26,7.0
2024-11-05,142.15,142.47,142.05,142.44,961.0
2024-11-06,142.42,142.59,141.76,141.89,1683.0
2024-11-07,141.91,141.91,141.53,141.67,1355.0
2024-11-08,141.67,141.9,141.56,141.76,613.0
2024-11-09,141.78,141.85,141.75,141.79,130.0
2024-11-11,141.72,141.84,141.72,141.73,678.0
2024-11-12,141.75,141.79,141.54,141.59,429.0
2024-11-13,141.59,141.6,141.2,141.29,1124.0
2024-11-14,141.34,141.45,141.07,141.08,3258.0
2024-11-15,141.03,141.12,140.85,140.96,1520.0
2024-11-16,140.96,141.03,140.81,140.81,280.0
2024-11-18,140.99,141.12,140.84,141.0,1023.0
2024-11-19,140.98,141.19,140.83,141.13,1439.0
2024-11-20,141.28,141.31,140.91,140.94,821.0
2024-11-21,140.92,140.99,140.69,140.8,739.0
2024-11-22,140.8,140.95,140.64,140.95,1035.0
2024-11-23,140.99,141.02,140.88,141.02,195.0
2024-11-25,141.0,141.03,140.88,141.01,700.0
2024-11-26,140.98,141.12,140.93,140.93,491.0
2024-11-27,140.95,141.04,140.88,141.02,383.0
2024-11-28,141.07,141.2,141.02,141.16,768.0
2024-11-29,141.18,141.29,141.0,141.28,723.0
2024-11-30,141.28,141.3,140.9,140.91,509.0
2024-12-02,140.89,141.03,140.81,141.02,820.0
2024-12-03,141.02,141.07,140.87,141.0,682.0
