date,open,high,low,close,volume
2025-05-22,90.4,90.65,90.09,90.45,203146.0
2025-05-23,90.69,91.18,90.45,90.97,176690.0
2025-05-27,91.44,91.87,91.06,91.24,146367.0
2025-05-28,91.17,91.34,90.84,90.94,22022.0
2025-05-29,90.74,91.68,90.56,91.52,172342.0
2025-05-30,91.69,91.76,91.35,91.45,203463.0
2025-06-02,91.42,91.64,91.13,91.52,158796.0
2025-06-03,91.76,92.08,91.68,91.89,203911.0
2025-06-04,91.82,92.19,91.41,91.89,194868.0
2025-06-05,91.97,92.6,91.86,91.91,196448.0
2025-06-06,92.1,92.33,91.68,91.8,171133.0
2025-06-09,91.88,92.14,91.53,91.78,129737.0
2025-06-10,92.33,92.84,92.3,92.63,236605.0
2025-06-11,92.57,92.66,92.06,92.53,236161.0
2025-06-12,93.02,93.32,92.77,93.18,169867.0
2025-06-13,93.55,93.65,92.52,92.62,159870.0
2025-06-16,92.39,92.83,92.2,92.77,124816.0
2025-06-17,92.6,93.06,92.34,92.66,182890.0
2025-06-18,92.62,93.06,92.45,93.03,137641.0
2025-06-19,92.66,92.97,92.53,92.73,125975.0
2025-06-20,92.91,93.02,92.42,92.66,151738.0
2025-06-23,92.37,93.18,92.22,93.08,152289.0
2025-06-24,93.14,93.48,92.61,93.44,208637.0
2025-06-25,93.35,93.54,93.0,93.15,180503.0
2025-06-26,93.29,93.42,93.12,93.22,170855.0
2025-06-27,93.29,93.33,92.82,92.9,163661.0
2025-06-30,92.93,93.21,92.8,93.0,212397.0
2025-07-01,93.34,93.73,93.29,93.51,247534.0
2025-07-02,93.33,93.38,91.6,92.0,467768.0
2025-07-03,92.23,92.71,92.09,92.38,268563.0
2025-07-04,92.61,92.76,92.24,92.35,86657.0
2025-07-07,92.34,92.6,92.01,92.12,141030.0
2025-07-08,91.9,91.95,91.39,91.58,211765.0
2025-07-09,91.66,91.92,91.5,91.85,205398.0
2025-07-10,91.93,92.16,91.79,91.93,127294.0
2025-07-11,91.97,92.05,91.55,91.66,121768.0
2025-07-14,91.74,91.91,91.53,91.8,132449.0
2025-07-15,91.94,92.21,91.38,91.54,204480.0
2025-07-16,91.35,91.7,91.14,91.5,195801.0
2025-07-17,91.3,91.49,91.11,91.4,162927.0
2025-07-18,91.17,91.33,91.05,91.08,117491.0
2025-07-21,91.36,91.82,91.26,91.75,148075.0
2025-07-22,91.63,92.12,91.43,92.09,172261.0
2025-07-23,91.77,91.81,91.37,91.67,197001.0
2025-07-24,91.41,91.66,91.15,91.48,184625.0
2025-07-25,91.46,91.62,91.19,91.44,156854.0
2025-07-28,91.56,91.82,91.32,91.41,170808.0
2025-07-29,91.38,91.77,91.13,91.7,174730.0
2025-07-30,91.69,92.08,91.67,91.86,183552.0
2025-07-31,92.11,92.25,91.93,92.13,264005.0
2025-08-01,91.73,92.66,91.41,92.38,270776.0
2025-08-04,92.45,92.74,92.21,92.65,167474.0
2025-08-05,92.64,92.81,92.45,92.72,206644.0
2025-08-06,92.39,92.74,92.16,92.62,144563.0
2025-08-07,92.48,92.63,91.97,92.37,197472.0
2025-08-08,92.19,92.28,91.84,91.93,131036.0
2025-08-11,91.99,92.34,91.97,92.23,109525.0
2025-08-12,92.09,92.09,91.48,91.68,215125.0
2025-08-13,91.75,92.05,91.71,92.02,132280.0
2025-08-14,92.01,92.12,91.47,91.54,173807.0
2025-08-15,91.62,91.65,90.88,91.07,170772.0
2025-08-18,91.06,91.29,90.49,90.56,174305.0
